"lon","lat","bio_1","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","species_occ"
125.104166666667,11.9791666666667,24.1786670684814,25.4820003509521,22.5486679077148,3400,472,178,36.058895111084,1315,597,659,1128,6.7413330078125,67.4943313598633,121.297981262207,29.2919998168945,19.3040008544922,9.98799896240234,22.9846668243408,24.199333190918,0
121.729166666667,6.5625,28.283332824707,28.533332824707,27.966667175293,1981,251,69,39.8156929016113,688,247,639,247,7.21666669845581,86.9477844238281,22.7968692779541,32.4000015258789,24.1000003814697,8.30000114440918,28.2999992370605,27.966667175293,0
120.270833333333,5.60416666666667,27.0499992370605,27.4333343505859,26.5499992370605,1620,182,99,21.5265560150146,481,311,464,321,7.26666641235352,86.507942199707,36.7423667907715,31.3999996185303,23,8.39999961853027,27.0833339691162,26.75,0
117.229166666667,2.02083333333333,27.469165802002,27.7700004577637,27.0033340454102,2353,254,161,13.1861038208008,692,522,575,614,8.77700042724609,90.8592147827148,33.099365234375,32.5,22.8400001525879,9.65999984741211,27.4519996643066,27.6079998016357,0
116.895833333333,3.6875,27.0461673736572,27.470666885376,26.554666519165,3095,301,192,13.2000904083252,838,623,823,658,7.52166652679443,86.655143737793,35.5889167785645,31.4799995422363,22.7999992370605,8.68000030517578,27.1513328552246,26.6399993896484,0
126.354166666667,6.85416666666667,26.9113101959229,27.3833332061768,26.2357139587402,1861,233,120,22.4853382110596,573,377,449,573,8.03690433502197,83.7177734375,47.8493499755859,31.9428558349609,22.3428573608398,9.59999847412109,26.2357139587402,27.2880954742432,0
123.1875,10.7708333333333,23.9441661834717,24.9173336029053,22.7439994812012,2476,306,80,41.3511009216309,834,248,558,442,8.00033378601074,72.0491104125977,87.0814971923828,29.6639995574951,18.5599994659424,11.1040000915527,24.4793319702148,23.5973339080811,0
118.104166666667,5.14583333333333,26.2613334655762,26.7513332366943,25.6259994506836,2163,260,134,21.1836528778076,698,438,438,698,7.65799999237061,87.4600219726562,45.2215003967285,30.9479999542236,22.1919994354248,8.75600051879883,25.6259994506836,26.7513332366943,0
125.104166666667,12.1875,24.2176666259766,25.4820003509521,22.6286659240723,3478,501,172,38.7270622253418,1378,594,650,1182,6.67933368682861,67.4407577514648,119.180442810059,29.3360004425049,19.431999206543,9.90400123596191,23.0439987182617,24.25,0
125.604166666667,5.89583333333333,25.2905006408691,25.7746677398682,24.8566665649414,1608,165,108,14.4431495666504,453,346,398,419,8.68166637420654,82.9352874755859,38.1003723144531,30.8560009002686,20.3880004882812,10.4680004119873,25.4519996643066,25.199333190918,0
122.354166666667,10.6875,27.5109996795654,28.4813327789307,26.7213325500488,2313,376,28,72.1178817749023,1088,110,539,159,7.46866655349731,73.0503463745117,70.9596176147461,33.1199989318848,22.8959999084473,10.2239990234375,27.3686676025391,26.9860000610352,0
116.770833333333,6.8125,27.2216663360596,27.923999786377,26.4013328552246,2313,437,97,54.8975372314453,1050,356,372,982,6.99933338165283,82.7735748291016,60.8173904418945,31.8719997406006,23.4160003662109,8.45599937438965,26.5346660614014,27.521333694458,0
120.354166666667,16.8125,27.0083332061768,28.4606666564941,25.5480003356934,2416,635,3,117.259414672852,1627,18,588,18,8.52866744995117,66.3812866210938,110.611511230469,33.515998840332,20.6679992675781,12.8479995727539,27.449333190918,25.5480003356934,0
121.104166666667,12.6875,24.8645000457764,25.9980010986328,24.2959995269775,2838,537,29,74.5416717529297,1388,115,302,222,8.16300010681152,70.1771087646484,75.1875839233398,31.2239990234375,19.5920009613037,11.6319980621338,24.4160003662109,24.7253341674805,0
116.895833333333,3.27083333333333,26.9196662902832,27.3226661682129,26.4773330688477,3161,295,213,9.78053855895996,862,690,806,717,7.73866748809814,88.5026016235352,33.2931632995605,31.4720001220703,22.7280006408691,8.74399948120117,26.8313331604004,26.5353336334229,0
126.229166666667,8.97916666666667,27.3596668243408,28.0520000457764,26.3780002593994,4505,794,167,54.9638862609863,2008,540,660,1889,7.42933320999146,80.7536468505859,73.8948974609375,32.2119979858398,23.0120010375977,9.19999694824219,26.3800010681152,27.9839992523193,0
115.895833333333,4.27083333333333,18.7534999847412,19.1306667327881,18.4013328552246,2589,276,157,18.1415481567383,739,533,732,556,7.99833297729492,88.7520294189453,29.089729309082,23.3360004425049,14.3240003585815,9.01200008392334,18.7199993133545,18.4519996643066,0
117.4375,3.5625,27.3189811706543,27.6314811706543,26.926851272583,3080,290,186,12.9611673355103,850,620,807,664,7.22870397567749,88.6353302001953,28.5874099731445,31.4833335876465,23.3277778625488,8.15555572509766,27.2999992370605,26.9694442749023,0
120.729166666667,16.8125,19.828332901001,21.2519989013672,17.9766674041748,2396,547,19,79.6328811645508,1194,96,633,96,8.46866607666016,65.8118286132812,128.875152587891,25.9120006561279,13.043999671936,12.8680009841919,20.4500007629395,17.9766674041748,0
124.270833333333,6.97916666666667,26.599666595459,27.1800003051758,26.3053340911865,2515,296,102,36.5252456665039,867,341,576,341,9.71666717529297,82.5966262817383,39.2565078735352,32.8199996948242,21.0559997558594,11.7639999389648,26.7226676940918,26.4353332519531,0
120.479166666667,17.8125,26.9638328552246,28.4680004119873,25.3233337402344,2415,631,6,116.194480895996,1628,23,633,27,8.00900077819824,63.7456207275391,120.55216217041,33.1160011291504,20.5520000457764,12.564001083374,27.5879993438721,25.6906661987305,0
121.145833333333,13.6458333333333,26.4583339691162,27.768518447876,25.1990737915039,1981,272,37,56.2625389099121,777,135,378,299,7.00833320617676,64.8586120605469,98.1772766113281,32.2055549621582,21.3999996185303,10.8055553436279,26.2259254455566,26.646297454834,0
117.1875,3.39583333333333,27.2647571563721,27.6458339691162,26.8180561065674,3175,295,206,10.4364967346191,874,678,817,717,7.56979131698608,88.1489562988281,32.8109397888184,31.654167175293,23.0666675567627,8.58749961853027,27.2006950378418,26.8736114501953,0
122.5625,14.1458333333333,26.5796661376953,27.8493328094482,24.9366664886475,2723,469,93,55.711742401123,1264,299,548,782,7.3866662979126,66.9567413330078,120.855102539062,32.0719985961914,21.0400009155273,11.0319976806641,26.1126670837402,25.7913341522217,0
119.979166666667,15.4375,27.1476669311523,28.4106674194336,26.1693325042725,3337,953,6,114.997482299805,2190,30,791,32,8.9660005569458,66.2577514648438,91.6100997924805,34.2960014343262,20.7639999389648,13.5320014953613,26.7846660614014,26.6199989318848,0
117.479166666667,8.64583333333333,27.4799995422363,28.2546672821045,26.8713340759277,1715,280,31,55.2610206604004,731,126,309,420,7.31133365631104,79.4710083007812,56.895320892334,32.5559997558594,23.3559989929199,9.20000076293945,27.1053333282471,27.691333770752,0
117.5625,5.22916666666667,26.5734996795654,27.0946655273438,25.8966674804688,2514,288,140,18.0095863342285,764,525,525,764,7.55366659164429,87.1442947387695,47.1551399230957,31.2399997711182,22.57200050354,8.66799926757812,25.8966674804688,27.0946655273438,0
119.854166666667,12.1458333333333,26.919792175293,28.09375,26.3541660308838,2876,615,8,92.6634826660156,1675,45,244,1675,6.93333292007446,69.2467803955078,77.1476745605469,32.2999992370605,22.2875003814697,10.0124988555908,26.3541660308838,26.78125,0
123.604166666667,9.14583333333333,27.355167388916,28.1573333740234,26.5433330535889,1501,222,55,42.5010452270508,580,183,291,322,7.61166667938232,78.4707946777344,63.1543807983398,32.3759994506836,22.6760005950928,9.69999885559082,27.0579986572266,27.2766666412354,0
117.104166666667,6.0625,25.2868328094482,25.8360004425049,24.6140003204346,2693,375,137,29.4773139953613,945,542,552,945,7.47033357620239,85.5512237548828,48.1167945861816,29.996000289917,21.2639999389648,8.73200035095215,24.6140003204346,25.6926670074463,0
124.9375,6.10416666666667,21.9400005340576,22.5066661834717,21.3766670227051,2095,244,116,24.6421890258789,692,365,635,394,9.19999980926514,80.5322036743164,45.5467224121094,27.8280010223389,16.4039993286133,11.4240016937256,22.2346668243408,21.5093326568604,0
117.979166666667,5.6875,26.8854160308838,27.3999996185303,26.2444458007812,2552,316,118,27.2536811828613,862,442,453,852,7.22916650772095,84.8825836181641,45.9758262634277,31.5166664123535,23,8.51666641235352,26.4055557250977,27.2194442749023,0
122.5625,10.6458333333333,27.202564239502,28.2243595123291,26.2064094543457,2196,357,29,69.5184936523438,1011,115,502,166,7.53205156326294,71.9975357055664,78.1667556762695,32.8384628295898,22.3769226074219,10.461540222168,27.2192306518555,26.452564239502,0
125.020833333333,6.35416666666667,23.8505001068115,24.3959999084473,23.3586673736572,1888,221,101,25.9448699951172,622,315,458,347,9.71833324432373,82.4425964355469,42.3341064453125,29.988000869751,18.2000007629395,11.7880001068115,24.0906677246094,23.4993324279785,0
120.229166666667,14.9375,27.1270008087158,28.4466667175293,26.1646671295166,3270,971,4,117.775665283203,2158,18,276,28,8.58533382415771,65.2976455688477,95.3151016235352,34.2999992370605,21.1520004272461,13.1479988098145,26.7466659545898,26.6533336639404,0
116.6875,4.47916666666667,23.6446666717529,24.0806674957275,23.1479988098145,2546,284,151,18.0337791442871,763,510,763,510,7.47866630554199,88.0257339477539,36.1200523376465,28.0559997558594,19.5599994659424,8.49600028991699,24.0806674957275,23.1479988098145,0
124.520833333333,8.35416666666667,26.3386669158936,27.1793327331543,25.3759994506836,2320,332,82,48.1761856079102,914,251,526,332,9.13733291625977,79.4274444580078,70.2534408569336,32.2560005187988,20.7520008087158,11.503999710083,26.5133323669434,26.2293338775635,0
117.479166666667,6.77083333333333,27.2541675567627,27.8666667938232,26.5666675567627,2552,437,97,48.6884002685547,1098,414,414,1051,7.05833339691162,84.0277786254883,52.4602928161621,31.8999996185303,23.5,8.39999961853027,26.6666679382324,27.8666667938232,0
116.8125,4.0625,25.3911666870117,25.7746677398682,24.9606666564941,2865,300,166,15.7679328918457,810,565,810,578,7.38566637039185,88.5571517944336,31.63112449646,29.7080001831055,21.3680000305176,8.34000015258789,25.7746677398682,25.033332824707,0
120.395833333333,16.8125,27.095666885376,28.5486679077148,25.6353340148926,2434,616,4,114.385681152344,1617,23,614,23,8.71666717529297,67.3621826171875,110.547088623047,33.6240005493164,20.6840000152588,12.9400005340576,27.568000793457,25.6353340148926,0
126.145833333333,6.8125,25.7336673736572,26.232666015625,25.0900001525879,2028,243,137,19.8357524871826,575,434,540,569,8.38533306121826,82.5653076171875,47.1037521362305,31.0839996337891,20.92799949646,10.1560001373291,26.0160007476807,26.1380004882812,0
116.229166666667,2.10416666666667,21.9501667022705,22.1966667175293,21.681999206543,3240,327,217,13.1417322158813,895,717,867,737,8.48766613006592,92.0970764160156,21.4712333679199,26.6560001373291,17.4400005340576,9.21599960327148,22.0100002288818,21.9659996032715,0
125.979166666667,7.10416666666667,25.8613338470459,26.3926658630371,25.0773334503174,2018,216,137,13.0069618225098,560,454,529,560,8.23733329772949,82.9707107543945,54.181884765625,30.9400005340576,21.011999130249,9.92800140380859,25.0773334503174,25.6873340606689,0
120.770833333333,16.7291666666667,15.5191669464111,16.8460006713867,13.7773332595825,2876,557,31,70.1220321655273,1365,141,763,161,8.58500003814697,65.4544067382812,120.332107543945,21.6359996795654,8.52000045776367,13.1159992218018,16.0633335113525,14.3326663970947,0
122.354166666667,11.3125,25.0851669311523,26.0733337402344,23.9419994354248,3052,452,64,53.3009567260742,1189,210,668,451,6.82033348083496,69.1717376708984,83.8993530273438,30.3680000305176,20.507999420166,9.86000061035156,25.496000289917,24.7953338623047,0
121.354166666667,18.4375,26.6008338928223,28.6186656951904,23.8453330993652,2370,368,50,54.605525970459,973,189,543,467,7.70166635513306,59.0799903869629,194.09912109375,33.0519981384277,20.0160007476807,13.0359973907471,26.7519989013672,25.826000213623,0
121.104166666667,16.4375,25.0138339996338,26.707332611084,22.8793334960938,1681,255,36,52.4890975952148,674,130,408,174,9.18833255767822,65.2395172119141,153.422653198242,32.1679992675781,18.0839996337891,14.0839996337891,25.4720001220703,23.5646667480469,0
117.770833333333,2.1875,27.578125,27.8766670227051,27.1166667938232,2026,214,126,17.5243511199951,623,387,501,584,8.46208381652832,90.3585891723633,33.1249732971191,32.4150009155273,23.0499992370605,9.3650016784668,27.3133335113525,27.7241668701172,0
124.395833333333,11.2708333333333,27.2853183746338,28.3579368591309,25.8619041442871,2136,269,94,31.5791854858398,723,312,536,512,7.24523830413818,71.6336975097656,104.837608337402,32.3952407836914,22.2809524536133,10.1142883300781,26.8198413848877,26.6571426391602,0
124.354166666667,12.5625,26.9190483093262,27.9476203918457,25.5309524536133,2945,424,126,39.8739738464355,1151,438,554,953,6.84999942779541,71.5671615600586,102.452018737793,31.8714275360107,22.2999992370605,9.5714282989502,26.4500007629395,27.1452388763428,0
116.6875,6.52083333333333,26.8159999847412,27.4513339996338,26.0226669311523,2306,377,109,44.2306098937988,934,372,440,922,7.33733320236206,84.5704574584961,56.808650970459,31.503999710083,22.8279991149902,8.67600059509277,26.1793327331543,27.1613330841064,0
120.354166666667,13.5208333333333,25.9298610687256,27.2361106872559,25.1333332061768,2259,461,8,86.6101379394531,1214,42,218,102,7.7402777671814,64.7722091674805,88.8325271606445,32.5499992370605,20.6000003814697,11.9499988555908,25.4833335876465,25.658332824707,0
117.604166666667,1.77083333333333,25.3521671295166,25.6159992218018,24.9446678161621,2053,219,130,16.6395683288574,613,398,540,557,8.59099960327148,90.7755813598633,30.0495738983154,30.1679992675781,20.7040004730225,9.46399879455566,25.1280002593994,25.4506664276123,0
118.3125,1.22916666666667,26.1389999389648,26.3793334960938,25.8033332824707,1666,171,82,21.5186653137207,509,297,460,454,8.47733306884766,91.1149368286133,26.6337203979492,30.8559989929199,21.5520000457764,9.30399894714355,25.9926662445068,26.1633338928223,0
121.0625,14.8958333333333,26.8775005340576,28.4333324432373,25.2773323059082,2815,594,18,90.3698272705078,1609,73,654,148,8.06166648864746,63.2982597351074,122.24089050293,33.6520004272461,20.9160003662109,12.7360000610352,27.1173324584961,25.8886661529541,0
116.020833333333,3.3125,23.4428329467773,23.8239994049072,23.0326671600342,3320,338,215,12.3649988174438,906,705,897,724,8.00766658782959,89.9737930297852,30.5070495605469,28.0359992980957,19.1359996795654,8.89999961853027,23.4513320922852,23.1113338470459,0
116.6875,2.89583333333333,26.632999420166,27.0233325958252,26.1926670074463,3164,304,219,9.60772705078125,874,705,792,730,8.17933368682861,89.4111633300781,32.7380294799805,31.3840007781982,22.2360000610352,9.14800071716309,26.6873321533203,26.2560005187988,0
120.770833333333,16.7708333333333,18.2631664276123,19.6906661987305,16.3673324584961,2559,553,21,75.2258377075195,1241,112,682,118,8.60499954223633,65.2883148193359,131.158508300781,24.435998916626,11.2559995651245,13.1799993515015,18.9086666107178,16.9580001831055,0
122.604166666667,13.3541666666667,26.5394992828369,27.5513324737549,25.2639999389648,1913,268,36,54.9333763122559,718,116,408,322,7.82366704940796,69.3587417602539,92.613883972168,32.3120002746582,21.0319995880127,11.2800006866455,26.554666519165,26.2059993743896,0
117.0625,1.89583333333333,26.7623329162598,27.0706672668457,26.3253345489502,2653,285,176,13.2250099182129,774,567,657,637,8.56733322143555,91.0256500244141,31.4271011352539,31.6359996795654,22.2240009307861,9.4119987487793,26.7466659545898,26.6273345947266,0
124.395833333333,8.5625,27.1148338317871,27.9153327941895,26.1786670684814,2050,322,63,47.3253517150879,807,218,385,369,8.54633331298828,78.8989410400391,68.2085876464844,32.7760009765625,21.9440002441406,10.8320007324219,27.1286659240723,27.0340003967285,0
124.8125,7.3125,27.4883327484131,28.0266666412354,27.1106662750244,2203,257,108,32.6493492126465,722,326,483,354,9.84333324432373,84.3907165527344,38.1025924682617,33.6599998474121,21.996000289917,11.6639995574951,27.6560001373291,27.2586669921875,0
120.8125,15.1875,27.4834995269775,28.9446659088135,26.0120010375977,2036,418,7,90.8467102050781,1155,37,497,65,8.35366630554199,64.6969223022461,111.944732666016,34.2799987792969,21.3680000305176,12.9119987487793,27.6280002593994,26.503999710083,0
124.104166666667,12.2708333333333,26.8678569793701,27.91428565979,25.4119052886963,2477,322,102,36.4216804504395,928,353,532,694,6.77857160568237,70.088623046875,105.839485168457,31.8285713195801,22.1571426391602,9.67142868041992,26.3999996185303,27.1119041442871,0
122.1875,16.9375,24.933666229248,26.935998916626,22.2613334655762,2607,470,91,58.7218780517578,1238,291,521,568,8.63933372497559,62.0998725891113,192.339645385742,32.023998260498,18.1119995117188,13.9119987487793,23.6860008239746,24.2513332366943,0
117.3125,5.47916666666667,26.5523338317871,27.0879993438721,25.8586673736572,2774,342,144,21.1927185058594,880,573,574,880,7.58066606521606,86.1047821044922,48.4463996887207,31.3120002746582,22.507999420166,8.80400085449219,25.8586673736572,26.9053325653076,0
121.0625,15.5208333333333,27.4268341064453,28.8099994659424,26.0200004577637,1970,359,12,78.7755966186523,998,60,484,91,9.52366638183594,69.3942413330078,107.270454406738,34.4000015258789,20.6760005950928,13.7240009307861,27.6793327331543,26.4966659545898,0
117.520833333333,2.64583333333333,27.291332244873,27.6393337249756,26.8286666870117,2524,255,168,12.620267868042,735,532,600,692,8.28799915313721,90.5594482421875,33.6875915527344,32.015998840332,22.8640003204346,9.15199851989746,27.0026664733887,27.4466667175293,0
117.520833333333,2.89583333333333,27.7182292938232,28.0798606872559,27.28125,2802,277,200,9.91538906097412,790,621,671,733,7.94895792007446,89.1888885498047,32.4023704528809,32.3208312988281,23.408332824707,8.91249847412109,27.6347217559814,27.8604164123535,0
123.270833333333,10.1875,26.5865535736084,27.5712127685547,25.4507579803467,2061,256,68,41.490550994873,707,220,461,343,8.30340957641602,73.5702667236328,82.8356094360352,32.4090919494629,21.1227264404297,11.2863655090332,26.6219692230225,26.4060611724854,0
115.645833333333,2.64583333333333,23.3403339385986,23.6773338317871,23.0046672821045,3639,355,235,12.2203636169434,1023,787,959,803,8.1473331451416,91.0927276611328,26.4103183746338,27.9360008239746,18.992000579834,8.94400024414062,23.3406677246094,23.0706672668457,0
117.770833333333,3.47916666666667,28.5125007629395,28.6833343505859,28.2999992370605,3152,322,189,12.6362476348877,891,667,891,667,7.35833311080933,91.9791870117188,21.226583480835,32.5999984741211,24.6000003814697,7.99999809265137,28.6833343505859,28.2999992370605,0
116.604166666667,2.14583333333333,26.4529991149902,26.7726669311523,26.0419998168945,3196,333,198,14.1546783447266,923,655,791,709,8.73066711425781,91.7472457885742,29.7457542419434,31.3999996185303,21.8840007781982,9.51599884033203,26.5399990081787,26.0973339080811,0
121.3125,14.6875,24.445333480835,25.7986660003662,22.8339996337891,2621,433,34,67.6702651977539,1243,139,576,260,7.34866666793823,64.0350875854492,115.158012390137,30.4160003662109,18.9400005340576,11.4759998321533,24.9300003051758,23.2253341674805,0
117.145833333333,1.85416666666667,26.4193325042725,26.708667755127,25.9993324279785,2525,272,172,12.8360538482666,736,557,632,618,8.51799964904785,91.1991424560547,30.2293376922607,31.2360000610352,21.8959999084473,9.34000015258789,26.4160003662109,26.2900009155273,0
117.6875,4.0625,26.6466674804688,26.9653339385986,26.2746658325195,2250,239,99,25.3841876983643,672,348,598,428,7.37866640090942,89.5469055175781,27.507417678833,30.8280010223389,22.5879993438721,8.2400016784668,26.8033332824707,26.3666667938232,0
124.0625,7.14583333333333,27.0276050567627,27.6083335876465,26.6770839691162,2763,359,97,41.240348815918,985,326,612,326,8.94687557220459,81.6134643554688,40.1775665283203,32.875,21.9125003814697,10.9624996185303,26.9125003814697,26.6770839691162,0
124.104166666667,6.4375,25.4020004272461,25.9046669006348,24.9806671142578,2482,310,104,36.7748527526855,850,334,538,341,8.80000019073486,81.9977569580078,38.3023414611816,30.9640007019043,20.2320003509521,10.7320003509521,25.3740005493164,25.0979995727539,0
123.895833333333,12.6458333333333,27.2232151031494,28.295238494873,25.83571434021,2752,403,113,41.4062156677246,1092,389,522,866,7.11428546905518,69.8457336425781,101.220199584961,32.5714263916016,22.3857135772705,10.1857128143311,26.7678565979004,27.6166667938232,0
118.520833333333,9.77083333333333,26.1813888549805,27.0555553436279,25.4855556488037,1605,242,20,59.464527130127,655,84,363,206,6.9505558013916,75.9346923828125,62.706371307373,31.0733337402344,21.9200000762939,9.15333366394043,25.9911117553711,25.695556640625,0
116.229166666667,6.10416666666667,26.6818332672119,27.2779998779297,26.0419998168945,2611,290,103,29.3595695495605,806,371,705,541,7.34566688537598,84.7837829589844,47.7684860229492,31.3199996948242,22.6560001373291,8.66399955749512,26.6046676635742,26.6959991455078,0
124.854166666667,10.4375,26.1638336181641,27.0366668701172,25.054666519165,2658,324,120,28.2828102111816,928,435,581,806,6.83633327484131,74.0183486938477,82.1556091308594,30.9599990844727,21.7240009307861,9.23599815368652,25.3819999694824,26.4046669006348,0
116.8125,1.64583333333333,26.3171672821045,26.5979995727539,25.9366664886475,3062,331,172,17.1463146209717,894,591,766,671,8.62166690826416,91.6418609619141,27.8028755187988,31.1879997253418,21.7799987792969,9.40800094604492,26.3073329925537,25.9799995422363,0
122.0625,17.3958333333333,20.1774997711182,22.0260009765625,17.6459999084473,3284,506,127,44.2781753540039,1334,428,769,679,7.76233291625977,61.0822601318359,179.288116455078,26.4039993286133,13.6960000991821,12.7079992294312,19.0886669158936,19.5179996490479,0
124.854166666667,8.0625,21.6983337402344,22.550666809082,20.6513328552246,2837,349,136,29.6310596466064,971,455,821,519,10.1940002441406,77.9596176147461,74.3535614013672,28.1040000915527,15.0279998779297,13.076000213623,22.3999996185303,21.5,0
116.6875,1.27083333333333,27.3148326873779,27.5266666412354,27.0593338012695,2976,320,169,16.1861019134521,866,588,780,662,9.02966690063477,93.7465438842773,20.9755516052246,32.2360000610352,22.6040000915527,9.63199996948242,27.3319988250732,27.0953330993652,0
124.9375,12.1458333333333,23.7724990844727,25.0113334655762,22.2119998931885,3356,465,163,35.5225143432617,1277,566,681,1085,6.75433349609375,68.530158996582,116.572380065918,28.8159999847412,18.9599990844727,9.85600090026855,22.6240005493164,23.8133335113525,0
122.8125,9.64583333333333,26.9163341522217,27.8299999237061,26.0793342590332,2402,396,37,63.8975868225098,1069,167,505,243,8.41800022125244,75.5655364990234,69.221565246582,32.8120002746582,21.6720008850098,11.1399993896484,26.8953323364258,27.0893325805664,0
126.020833333333,9.85416666666667,27.2848339080811,28.0753326416016,26.220666885376,4319,751,131,59.1834831237793,1976,451,487,1783,6.01633358001709,74.2757186889648,81.8811798095703,31.576000213623,23.4759998321533,8.10000038146973,26.2253341674805,28.025333404541,0
124.8125,11.8125,25.734167098999,27.5799999237061,23.5499992370605,2865,383,145,33.2570533752441,1044,467,629,873,6.94500064849854,60.0778617858887,165.471481323242,31.6800003051758,20.1200008392334,11.5599994659424,24.0633335113525,25.6433334350586,0
125.145833333333,8.14583333333333,24.3441677093506,25.0326671600342,23.5566673278809,2698,324,126,33.8479347229004,939,406,717,459,10.1143341064453,82.0435943603516,57.7475662231445,30.6679992675781,18.3400001525879,12.3279991149902,24.525333404541,24.220666885376,0
121.520833333333,16.4791666666667,26.3408336639404,28.2573337554932,23.9366664886475,2085,284,76,43.1706314086914,818,244,514,372,9.55700016021729,64.4176254272461,175.793182373047,34.060001373291,19.2239990234375,14.8360023498535,26.1399993896484,24.5946674346924,0
123.395833333333,7.8125,26.5953330993652,27.3193321228027,26.2226657867432,2923,405,78,49.3359184265137,1114,285,544,293,8.88933372497559,78.4999465942383,46.5319519042969,32.3639984130859,21.0399990081787,11.3239994049072,26.3733329772949,26.482666015625,0
121.270833333333,12.8541666666667,22.1590003967285,23.1246662139893,21.1960010528564,2876,476,43,63.0154190063477,1267,168,640,328,7.18133354187012,70.3500518798828,73.4636993408203,27.2959995269775,17.0879993438721,10.2080001831055,22.2446670532227,22.1520004272461,0
116.729166666667,1.85416666666667,26.3008327484131,26.5953330993652,25.9386672973633,3156,334,182,16.4460735321045,916,616,779,687,8.71766662597656,92.3090515136719,27.0798568725586,31.1840000152588,21.7399997711182,9.44400024414062,26.3986663818359,25.9913330078125,0
123.479166666667,13.8125,24.8978328704834,26.0559997558594,23.3853340148926,3209,473,134,44.8729553222656,1336,418,735,859,7.10900020599365,67.9117279052734,111.471382141113,30.0319995880127,19.5639991760254,10.4680004119873,24.4873332977295,24.1226673126221,0
122.854166666667,7.9375,25.6678333282471,26.2493324279785,25.1893329620361,2575,353,67,51.240665435791,994,233,455,267,8.19766712188721,80.1492614746094,43.5762748718262,30.7080001831055,20.4799995422363,10.2280006408691,25.6646671295166,25.3500003814697,0
123.145833333333,10.1041666666667,25.4231662750244,26.4560012817383,24.2906665802002,2355,323,65,45.3856048583984,851,229,540,359,8.70233345031738,73.9491271972656,83.8682861328125,31.4720001220703,19.7040004730225,11.7679996490479,25.7886657714844,25.3413333892822,0
119.145833333333,5.27083333333333,26.7670001983643,27.1700000762939,26.2099990844727,1880,200,122,17.9684791564941,594,389,435,542,7.68333387374878,87.5095062255859,40.097110748291,31.3839988708496,22.6040000915527,8.77999877929688,26.3846664428711,26.5613327026367,0
117.9375,4.6875,26.2395000457764,26.6599998474121,25.7040004730225,1995,196,141,10.6503973007202,568,455,460,538,7.7209997177124,88.5029907226562,37.2052764892578,30.7719993591309,22.0480003356934,8.7239990234375,25.9153327941895,26.1706657409668,0
123.020833333333,8.27083333333333,27.3483333587646,27.9980010986328,26.9580001831055,2600,333,78,46.5163841247559,942,268,430,338,8.34666633605957,81.4467926025391,43.1897163391113,32.5839996337891,22.3360004425049,10.2479991912842,27.2819995880127,27.1746673583984,0
121.145833333333,12.2291666666667,27.7510414123535,28.970832824707,27.158332824707,3205,726,12,91.0405807495117,1799,74,261,1799,7.21458387374878,68.2230072021484,81.2743682861328,33.625,23.0499992370605,10.5750007629395,27.158332824707,27.6208343505859,0
116.1875,1.89583333333333,20.7188339233398,20.9586658477783,20.458667755127,3231,325,218,13.8110780715942,910,694,875,750,8.65833377838135,91.1019973754883,21.13014793396,25.5200004577637,16.0160007476807,9.50399971008301,20.9046669006348,20.7373332977295,0
116.770833333333,5.9375,24.8271675109863,25.4293327331543,24.0366668701172,2391,267,149,18.6194496154785,736,491,580,702,7.54566669464111,84.1023941040039,54.4997482299805,29.6159992218018,20.6439990997314,8.97200012207031,24.2479991912842,24.757999420166,0
117.5625,8.6875,26.9607963562012,27.7090911865234,26.3787879943848,1699,274,29,55.5085639953613,722,122,308,407,7.08295440673828,79.7875137329102,54.5509643554688,31.7954540252686,22.9181823730469,8.87727165222168,26.5977268218994,27.1439399719238,0
120.729166666667,0.895833333333332,26.7943325042725,26.9739990234375,26.5726661682129,1985,265,106,25.4353790283203,630,378,403,514,8.69066715240479,92.2576065063477,22.2695541381836,31.5879993438721,22.1679992675781,9.42000007629395,26.7980003356934,26.7653331756592,0
121.0625,13.6458333333333,26.118860244751,27.4763145446777,24.8815784454346,2010,294,32,59.6123008728027,817,122,393,264,7.17543840408325,64.3081817626953,99.9666595458984,32.0842094421387,20.9263153076172,11.1578941345215,26.120174407959,26.4149131774902,0
118.145833333333,4.60416666666667,26.4551658630371,26.8593330383301,25.9546661376953,1972,195,143,11.3017721176147,568,446,469,532,7.6850004196167,88.9055938720703,35.1998558044434,30.9680004119873,22.3239994049072,8.64400100708008,26.1420001983643,26.3660011291504,0
117.1875,5.22916666666667,25.5951671600342,26.1086654663086,24.9326667785645,2502,250,159,12.260217666626,698,551,598,686,7.46833372116089,87.2468948364258,45.624885559082,30.1679992675781,21.6079998016357,8.55999946594238,25.1420001983643,25.4993324279785,0
122.229166666667,18.3125,24.3751659393311,26.4513339996338,21.5666656494141,2601,491,69,63.3854522705078,1272,263,527,613,7.28099966049194,57.0969200134277,201.453125,30.8640003204346,18.1119995117188,12.7520008087158,23.1866664886475,23.4979991912842,0
115.729166666667,5.52083333333333,27.2243747711182,27.8299999237061,26.5833339691162,3326,372,156,23.8077697753906,1039,567,861,684,7.09124994277954,85.2826156616211,48.6242866516113,31.7000007629395,23.3850002288818,8.31500053405762,27.1183338165283,26.7649993896484,0
